acct,utc_date,num_courses_visited,total_minutes_visited,lessons_completed,projects_completed
690,6/17/2015,0,0,0,0
690,6/18/2015,0,0,0,0
690,6/19/2015,0,0,0,0
690,6/20/2015,0,0,0,0
690,6/21/2015,0,0,0,0
690,6/22/2015,0,0,0,0
690,6/23/2015,0,0,0,0
690,6/24/2015,0,0,0,0
690,6/25/2015,0,0,0,0
690,6/26/2015,0,0,0,0
690,6/27/2015,0,0,0,0
690,6/28/2015,0,0,0,0
690,6/29/2015,0,0,0,0
690,6/30/2015,0,0,0,0
690,7/1/2015,0,0,0,0
690,7/2/2015,0,0,0,0
690,7/3/2015,0,0,0,0
690,7/4/2015,0,0,0,0
690,7/5/2015,0,0,0,0
690,7/6/2015,0,0,0,0
690,7/7/2015,0,0,0,0
690,7/8/2015,0,0,0,0
690,7/9/2015,0,0,0,0
690,7/10/2015,0,0,0,0
690,7/11/2015,0,0,0,0
690,7/12/2015,0,0,0,0
690,7/13/2015,0,0,0,0
690,7/14/2015,0,0,0,0
690,7/15/2015,0,0,0,0
690,7/16/2015,0,0,0,0
690,7/17/2015,0,0,0,0
690,7/18/2015,0,0,0,0
690,7/19/2015,0,0,0,0
690,7/20/2015,0,0,0,0
690,7/21/2015,0,0,0,0
690,7/22/2015,0,0,0,0
690,7/23/2015,0,0,0,0
690,7/24/2015,0,0,0,0
690,7/25/2015,0,0,0,0
690,7/27/2015,0,0,0,0
690,7/28/2015,0,0,0,0
690,7/29/2015,0,0,0,0
690,7/30/2015,0,0,0,0
690,7/31/2015,0,0,0,0
690,8/1/2015,1,9.608397333,0,0
690,8/2/2015,0,0,0,0
690,8/3/2015,0,0,0,0
690,8/4/2015,0,0,0,0
690,8/5/2015,0,0,0,0
690,8/6/2015,0,0,0,0
690,8/7/2015,0,0,0,0
690,8/8/2015,0,0,0,0
690,8/9/2015,0,0,0,0
690,8/10/2015,0,0,0,0
690,8/11/2015,0,0,0,0
690,8/12/2015,3,163.5952702,2,0
690,8/13/2015,2,161.5395897,1,0
690,8/14/2015,1,81.03358833,0,0
690,8/15/2015,0,0,0,0
690,8/16/2015,0,0,0,0
690,8/17/2015,1,29.61347167,0,0
690,8/18/2015,0,0,0,0
690,8/19/2015,0,0,0,0
690,8/20/2015,0,0,0,0
690,8/21/2015,0,0,0,0
690,8/22/2015,0,0,0,0
690,8/23/2015,0,0,0,0
690,8/24/2015,0,0,0,0
690,8/25/2015,0,0,0,0
690,8/26/2015,0,0,0,0
690,8/27/2015,0,0,0,0
691,1/7/2015,0,0,0,0
691,1/8/2015,2,96.91899333,0,0
691,1/9/2015,0,0,0,0
692,2/11/2015,2,16.604203,0,0
692,2/12/2015,0,0,0,0
692,2/13/2015,0,0,0,0
692,2/14/2015,0,0,0,0
692,2/15/2015,0,0,0,0
692,2/16/2015,0,0,0,0
692,2/17/2015,0,0,0,0
692,2/18/2015,0,0,0,0
692,2/19/2015,0,0,0,0
692,2/20/2015,0,0,0,0
692,2/21/2015,0,0,0,0
692,2/22/2015,0,0,0,0
692,2/23/2015,0,0,0,0
693,11/15/2014,0,0,0,0
693,11/16/2014,0,0,0,0
693,11/17/2014,2,21.3123535,0,0
693,11/18/2014,1,77.53876067,0,0
693,11/19/2014,2,88.87897867,0,0
693,11/20/2014,1,195.7101592,2,0
693,11/21/2014,2,296.8763342,2,0
693,11/22/2014,1,209.3823325,3,0
693,11/23/2014,0,0,0,0
693,11/24/2014,0,0,0,0
693,11/25/2014,0,0,0,0
693,11/26/2014,1,33.13730183,1,0
693,11/27/2014,0,0,0,0
693,11/28/2014,0,0,0,0
693,11/29/2014,0,0,0,0
693,11/30/2014,0,0,0,0
693,12/1/2014,0,0,0,0
693,12/2/2014,0,0,0,0
693,12/3/2014,0,0,0,0
693,12/4/2014,0,0,0,0
693,12/5/2014,0,0,0,0
693,12/6/2014,0,0,0,0
693,12/7/2014,0,0,0,0
693,12/8/2014,0,0,0,0
693,12/9/2014,0,0,0,0
693,12/10/2014,2,118.8302997,1,0
693,12/11/2014,0,0,0,0
693,12/12/2014,0,0,0,0
693,12/13/2014,0,0,0,0
693,12/14/2014,0,0,0,0
693,12/15/2014,0,0,0,0
693,12/16/2014,0,0,0,0
693,12/17/2014,0,0,0,0
693,12/18/2014,0,0,0,0
693,12/19/2014,0,0,0,0
693,12/20/2014,0,0,0,0
693,12/21/2014,0,0,0,0
693,12/22/2014,0,0,0,0
693,12/23/2014,0,0,0,0
693,12/24/2014,0,0,0,0
693,12/25/2014,0,0,0,0
693,12/26/2014,0,0,0,0
693,12/27/2014,0,0,0,0
693,12/28/2014,0,0,0,0
693,12/29/2014,0,0,0,0
693,12/30/2014,1,54.670396,0,0
693,12/31/2014,0,0,0,0
693,1/1/2015,0,0,0,0
693,1/2/2015,1,5.639737,1,0
693,1/3/2015,0,0,0,0
693,1/4/2015,0,0,0,0
693,1/5/2015,0,0,0,0
693,1/6/2015,0,0,0,0
693,1/7/2015,0,0,0,0
693,1/8/2015,0,0,0,0
693,1/9/2015,0,0,0,0
693,1/10/2015,0,0,0,0
693,1/11/2015,0,0,0,0
693,1/12/2015,0,0,0,0
693,1/13/2015,0,0,0,0
693,1/14/2015,0,0,0,0
693,1/15/2015,0,0,0,0
693,1/16/2015,0,0,0,0
693,1/17/2015,0,0,0,0
693,1/18/2015,0,0,0,0
693,1/19/2015,0,0,0,0
693,1/20/2015,0,0,0,0
693,1/21/2015,0,0,0,0
693,1/22/2015,0,0,0,0
694,7/10/2015,4,144.9489517,2,0
694,7/11/2015,0,0,0,0
694,7/12/2015,0,0,0,0
694,7/13/2015,1,10.25931933,0,0
694,7/14/2015,1,11.70263883,0,0
694,7/15/2015,1,31.78535333,0,0
694,7/16/2015,0,0,0,0
694,7/17/2015,0,0,0,0
694,7/18/2015,0,0,0,0
694,7/19/2015,0,0,0,0
694,7/20/2015,0,0,0,0
694,7/21/2015,0,0,0,0
694,7/22/2015,0,0,0,0
694,7/23/2015,0,0,0,0
694,7/24/2015,0,0,0,0
694,7/25/2015,0,0,0,0
694,7/27/2015,0,0,0,0
694,7/28/2015,0,0,0,0
694,7/29/2015,0,0,0,0
694,7/30/2015,0,0,0,0
694,7/31/2015,0,0,0,0
694,8/1/2015,0,0,0,0
694,8/2/2015,0,0,0,0
694,8/3/2015,0,0,0,0
694,8/4/2015,0,0,0,0
694,8/5/2015,0,0,0,0
694,8/6/2015,0,0,0,0
694,8/7/2015,0,0,0,0
694,8/8/2015,0,0,0,0
694,8/9/2015,0,0,0,0
694,8/10/2015,0,0,0,0
694,8/11/2015,0,0,0,0
694,8/12/2015,0,0,0,0
694,8/13/2015,0,0,0,0
694,8/14/2015,0,0,0,0
694,8/15/2015,0,0,0,0
694,8/16/2015,0,0,0,0
694,8/17/2015,0,0,0,0
694,8/18/2015,0,0,0,0
694,8/19/2015,1,2.410554833,0,0
694,8/20/2015,0,0,0,0
694,8/21/2015,0,0,0,0
694,8/22/2015,0,0,0,0
694,8/23/2015,0,0,0,0
694,8/24/2015,0,0,0,0
694,8/25/2015,0,0,0,0
694,8/26/2015,0,0,0,0
694,8/27/2015,0,0,0,0
695,12/9/2014,1,103.5762805,0,0
695,12/10/2014,0,0,0,0
695,12/11/2014,0,0,0,0
695,12/12/2014,0,0,0,0
695,12/13/2014,0,0,0,0
695,12/14/2014,0,0,0,0
696,11/10/2014,2,68.61485133,0,0
696,11/11/2014,1,308.5984622,1,0
696,11/12/2014,0,0,0,0
696,11/13/2014,0,0,0,0
696,11/14/2014,1,167.9906265,1,0
696,11/15/2014,1,121.125151,0,0
696,11/16/2014,0,0,0,0
696,11/17/2014,0,0,0,0
696,11/18/2014,0,0,0,0
696,11/19/2014,0,0,0,0
696,11/20/2014,0,0,0,0
696,11/21/2014,0,0,0,0
696,11/22/2014,0,0,0,0
696,11/23/2014,0,0,0,0
696,11/24/2014,0,0,0,0
696,11/25/2014,1,171.8992063,0,0
696,11/26/2014,0,0,0,0
696,11/27/2014,1,104.9259918,0,0
696,11/28/2014,1,138.9985182,1,0
696,11/29/2014,0,0,0,0
696,11/30/2014,0,0,0,0
696,12/1/2014,0,0,0,0
696,12/2/2014,0,0,0,0
696,12/3/2014,0,0,0,0
696,12/4/2014,0,0,0,0
696,12/5/2014,0,0,0,0
696,12/6/2014,0,0,0,0
696,12/7/2014,0,0,0,0
696,12/8/2014,1,28.2911885,0,0
696,12/9/2014,1,70.10271067,1,0
696,12/10/2014,0,0,0,0
696,12/11/2014,0,0,0,0
696,12/12/2014,0,0,0,0
696,12/13/2014,0,0,0,0
696,12/14/2014,0,0,0,0
696,12/15/2014,0,0,0,0
696,12/16/2014,0,0,0,0
696,12/17/2014,0,0,0,0
696,12/18/2014,0,0,0,0
696,12/19/2014,0,0,0,0
696,12/20/2014,0,0,0,0
696,12/21/2014,0,0,0,0
696,12/22/2014,0,0,0,0
696,12/23/2014,0,0,0,0
696,12/24/2014,0,0,0,0
696,12/25/2014,0,0,0,0
696,12/26/2014,0,0,0,0
696,12/27/2014,0,0,0,0
696,12/28/2014,0,0,0,0
696,12/29/2014,0,0,0,0
696,12/30/2014,0,0,0,0
696,12/31/2014,0,0,0,0
696,1/1/2015,0,0,0,0
696,1/2/2015,0,0,0,0
696,1/3/2015,0,0,0,0
696,1/4/2015,0,0,0,0
696,1/5/2015,0,0,0,0
696,1/6/2015,0,0,0,0
696,1/7/2015,0,0,0,0
696,1/8/2015,0,0,0,0
696,1/9/2015,0,0,0,0
696,1/10/2015,0,0,0,0
696,1/11/2015,0,0,0,0
696,1/12/2015,0,0,0,0
696,1/13/2015,0,0,0,0
696,1/14/2015,0,0,0,0
696,1/15/2015,0,0,0,0
696,1/16/2015,0,0,0,0
696,1/17/2015,0,0,0,0
696,1/18/2015,0,0,0,0
696,1/19/2015,0,0,0,0
697,12/8/2014,2,88.1119545,0,0
697,12/9/2014,0,0,0,0
697,12/10/2014,0,0,0,0
697,12/11/2014,0,0,0,0
697,12/12/2014,0,0,0,0
697,12/13/2014,0,0,0,0
697,12/14/2014,0,0,0,0
697,12/15/2014,0,0,0,0
697,12/16/2014,0,0,0,0
697,12/17/2014,0,0,0,0
697,12/18/2014,2,44.69790667,0,0
697,12/19/2014,0,0,0,0
697,12/20/2014,0,0,0,0
697,12/21/2014,1,36.0558645,0,0
697,12/22/2014,0,0,0,0
697,12/23/2014,0,0,0,0
697,12/24/2014,0,0,0,0
697,12/25/2014,0,0,0,0
697,12/26/2014,0,0,0,0
697,12/27/2014,0,0,0,0
697,12/28/2014,0,0,0,0
697,12/29/2014,1,46.68117217,0,0
697,12/30/2014,1,114.1790107,1,0
697,12/31/2014,0,0,0,0
697,1/1/2015,0,0,0,0
697,1/2/2015,0,0,0,0
697,1/3/2015,1,147.4619173,1,0
697,1/4/2015,1,50.2823365,0,0
697,1/5/2015,0,0,0,0
697,1/6/2015,1,27.18310983,0,0
697,1/7/2015,0,0,0,0
697,1/8/2015,0,0,0,0
697,1/9/2015,0,0,0,0
697,1/10/2015,0,0,0,0
697,1/11/2015,1,56.15263567,1,0
697,1/12/2015,0,0,0,0
697,1/13/2015,0,0,0,0
697,1/14/2015,0,0,0,0
698,1/8/2015,2,52.749036,0,0
698,1/9/2015,0,0,0,0
698,1/10/2015,0,0,0,0
698,1/11/2015,0,0,0,0
698,1/12/2015,1,3.702053667,0,0
698,1/13/2015,0,0,0,0
698,1/14/2015,0,0,0,0
698,1/15/2015,1,14.5232465,0,0
698,1/16/2015,0,0,0,0
698,1/17/2015,0,0,0,0
698,1/18/2015,0,0,0,0
698,1/19/2015,0,0,0,0
698,1/20/2015,0,0,0,0
698,1/21/2015,0,0,0,0
698,1/22/2015,0,0,0,0
698,1/23/2015,0,0,0,0
698,1/24/2015,0,0,0,0
698,1/25/2015,0,0,0,0
698,1/26/2015,0,0,0,0
698,1/27/2015,0,0,0,0
698,1/28/2015,0,0,0,0
698,1/29/2015,0,0,0,0
698,1/30/2015,0,0,0,0
698,1/31/2015,0,0,0,0
698,2/1/2015,0,0,0,0
698,2/2/2015,0,0,0,0
698,2/3/2015,0,0,0,0
698,2/4/2015,0,0,0,0
698,2/5/2015,0,0,0,0
698,2/6/2015,0,0,0,0
698,2/7/2015,0,0,0,0
698,2/8/2015,0,0,0,0
698,2/9/2015,0,0,0,0
698,2/10/2015,0,0,0,0
698,2/11/2015,0,0,0,0
698,2/12/2015,0,0,0,0
698,2/13/2015,0,0,0,0
698,2/14/2015,0,0,0,0
699,8/11/2015,1,53.89374,1,0
699,8/12/2015,1,2.832336,0,0
699,8/13/2015,0,0,0,0
699,8/14/2015,0,0,0,0
699,8/15/2015,2,27.38153033,0,0
699,8/16/2015,0,0,0,0
699,8/17/2015,0,0,0,0
700,11/10/2014,1,15.18596933,0,0
700,11/11/2014,0,0,0,0
700,11/12/2014,0,0,0,0
700,11/13/2014,0,0,0,0
700,11/14/2014,1,107.1429402,0,0
700,11/15/2014,0,0,0,0
701,7/16/2015,2,179.7010887,2,0
701,7/17/2015,1,95.87800633,2,0
701,7/18/2015,2,99.45336217,1,0
701,7/19/2015,2,541.9115,8,0
702,11/13/2014,0,0,0,0
702,11/14/2014,0,0,0,0
702,11/15/2014,0,0,0,0
702,11/16/2014,0,0,0,0
702,11/17/2014,0,0,0,0
702,11/18/2014,0,0,0,0
702,11/19/2014,0,0,0,0
702,11/20/2014,0,0,0,0
702,11/21/2014,0,0,0,0
702,11/22/2014,0,0,0,0
702,11/23/2014,0,0,0,0
702,11/24/2014,0,0,0,0
702,11/25/2014,0,0,0,0
702,11/26/2014,0,0,0,0
702,11/27/2014,0,0,0,0
702,11/28/2014,0,0,0,0
702,11/29/2014,0,0,0,0
702,11/30/2014,0,0,0,0
702,12/1/2014,0,0,0,0
702,12/2/2014,0,0,0,0
702,12/3/2014,0,0,0,0
702,12/4/2014,0,0,0,0
702,12/5/2014,0,0,0,0
702,12/6/2014,0,0,0,0
702,12/7/2014,0,0,0,0
702,12/8/2014,0,0,0,0
702,12/9/2014,0,0,0,0
702,12/10/2014,0,0,0,0
702,12/11/2014,0,0,0,0
702,12/12/2014,0,0,0,0
702,12/13/2014,0,0,0,0
702,12/14/2014,0,0,0,0
702,12/15/2014,0,0,0,0
702,12/16/2014,0,0,0,0
702,12/17/2014,2,49.6656175,0,0
702,12/18/2014,0,0,0,0
702,12/19/2014,1,46.30104067,0,0
702,12/20/2014,0,0,0,0
702,12/21/2014,0,0,0,0
702,12/22/2014,0,0,0,0
702,12/23/2014,0,0,0,0
702,12/24/2014,0,0,0,0
702,12/25/2014,0,0,0,0
702,12/26/2014,0,0,0,0
702,12/27/2014,0,0,0,0
702,12/28/2014,0,0,0,0
702,12/29/2014,0,0,0,0
702,12/30/2014,0,0,0,0
702,12/31/2014,0,0,0,0
702,1/1/2015,0,0,0,0
702,1/2/2015,0,0,0,0
702,1/3/2015,0,0,0,0
702,1/4/2015,0,0,0,0
702,1/5/2015,0,0,0,0
702,1/6/2015,0,0,0,0
702,1/7/2015,0,0,0,0
702,1/8/2015,0,0,0,0
702,1/9/2015,0,0,0,0
702,1/10/2015,1,20.51995467,0,0
702,1/11/2015,0,0,0,0
702,1/12/2015,0,0,0,0
702,1/13/2015,0,0,0,0
702,1/14/2015,0,0,0,0
702,1/15/2015,0,0,0,0
702,1/16/2015,0,0,0,0
702,1/17/2015,0,0,0,0
702,1/18/2015,0,0,0,0
702,1/19/2015,0,0,0,0
702,1/20/2015,0,0,0,0
702,1/21/2015,0,0,0,0
702,1/22/2015,0,0,0,0
702,1/23/2015,0,0,0,0
702,1/24/2015,0,0,0,0
702,1/25/2015,0,0,0,0
702,1/26/2015,0,0,0,0
702,1/27/2015,0,0,0,0
702,1/28/2015,0,0,0,0
702,1/29/2015,0,0,0,0
702,1/30/2015,0,0,0,0
702,1/31/2015,0,0,0,0
702,2/1/2015,0,0,0,0
702,2/2/2015,0,0,0,0
702,2/3/2015,0,0,0,0
702,2/4/2015,0,0,0,0
702,2/5/2015,0,0,0,0
702,2/6/2015,0,0,0,0
702,2/7/2015,0,0,0,0
702,2/8/2015,0,0,0,0
702,2/9/2015,0,0,0,0
702,2/10/2015,0,0,0,0
702,2/11/2015,0,0,0,0
702,2/12/2015,0,0,0,0
702,2/13/2015,0,0,0,0
702,2/14/2015,0,0,0,0
702,2/15/2015,0,0,0,0
702,2/16/2015,0,0,0,0
702,2/17/2015,0,0,0,0
702,2/18/2015,0,0,0,0
702,2/19/2015,0,0,0,0
702,2/20/2015,0,0,0,0
702,2/21/2015,0,0,0,0
702,2/22/2015,0,0,0,0
702,2/23/2015,0,0,0,0
702,2/24/2015,0,0,0,0
702,2/25/2015,0,0,0,0
702,2/26/2015,0,0,0,0
702,2/27/2015,0,0,0,0
702,2/28/2015,0,0,0,0
702,3/1/2015,0,0,0,0
702,3/2/2015,0,0,0,0
702,3/3/2015,0,0,0,0
702,3/4/2015,0,0,0,0
702,3/5/2015,0,0,0,0
702,3/6/2015,0,0,0,0
702,3/7/2015,0,0,0,0
702,3/8/2015,0,0,0,0
702,3/9/2015,0,0,0,0
702,3/10/2015,0,0,0,0
702,3/11/2015,0,0,0,0
702,3/12/2015,0,0,0,0
702,3/13/2015,0,0,0,0
702,3/14/2015,0,0,0,0
702,3/15/2015,0,0,0,0
702,3/16/2015,0,0,0,0
702,3/17/2015,0,0,0,0
702,3/18/2015,0,0,0,0
702,3/19/2015,0,0,0,0
702,3/20/2015,0,0,0,0
702,3/21/2015,0,0,0,0
702,3/22/2015,0,0,0,0
702,3/23/2015,0,0,0,0
702,3/24/2015,0,0,0,0
702,3/25/2015,0,0,0,0
702,3/26/2015,0,0,0,0
702,3/27/2015,0,0,0,0
702,3/28/2015,0,0,0,0
702,3/29/2015,0,0,0,0
702,3/30/2015,0,0,0,0
702,3/31/2015,0,0,0,0
702,4/1/2015,0,0,0,0
702,4/2/2015,0,0,0,0
702,4/3/2015,0,0,0,0
702,4/4/2015,0,0,0,0
702,4/5/2015,0,0,0,0
702,4/6/2015,0,0,0,0
702,4/7/2015,0,0,0,0
702,4/8/2015,0,0,0,0
702,4/9/2015,0,0,0,0
702,4/10/2015,0,0,0,0
702,4/11/2015,0,0,0,0
702,4/12/2015,0,0,0,0
702,4/13/2015,0,0,0,0
702,4/14/2015,0,0,0,0
702,4/15/2015,0,0,0,0
702,4/16/2015,0,0,0,0
702,4/17/2015,0,0,0,0
702,4/18/2015,0,0,0,0
702,4/19/2015,0,0,0,0
702,4/20/2015,0,0,0,0
702,4/21/2015,0,0,0,0
702,4/22/2015,0,0,0,0
702,4/23/2015,0,0,0,0
702,4/24/2015,0,0,0,0
702,4/25/2015,0,0,0,0
702,4/26/2015,0,0,0,0
702,4/27/2015,0,0,0,0
702,4/28/2015,0,0,0,0
702,4/29/2015,0,0,0,0
702,4/30/2015,0,0,0,0
702,5/1/2015,0,0,0,0
702,5/2/2015,0,0,0,0
702,5/3/2015,0,0,0,0
702,5/4/2015,0,0,0,0
702,5/5/2015,0,0,0,0
702,5/6/2015,0,0,0,0
702,5/7/2015,0,0,0,0
702,5/8/2015,0,0,0,0
702,5/9/2015,0,0,0,0
702,5/10/2015,0,0,0,0
702,5/11/2015,0,0,0,0
702,5/12/2015,0,0,0,0
702,5/13/2015,0,0,0,0
702,5/14/2015,0,0,0,0
702,5/15/2015,0,0,0,0
702,5/16/2015,0,0,0,0
702,5/17/2015,0,0,0,0
702,5/18/2015,0,0,0,0
702,5/19/2015,0,0,0,0
702,5/20/2015,0,0,0,0
702,5/21/2015,0,0,0,0
702,5/22/2015,0,0,0,0
702,5/23/2015,0,0,0,0
702,5/24/2015,0,0,0,0
702,5/25/2015,0,0,0,0
702,5/26/2015,0,0,0,0
702,5/27/2015,0,0,0,0
702,5/28/2015,0,0,0,0
702,5/29/2015,0,0,0,0
702,5/30/2015,0,0,0,0
702,5/31/2015,0,0,0,0
702,6/1/2015,0,0,0,0
702,6/2/2015,0,0,0,0
702,6/3/2015,0,0,0,0
702,6/4/2015,0,0,0,0
702,6/5/2015,0,0,0,0
702,6/6/2015,0,0,0,0
702,6/7/2015,0,0,0,0
702,6/8/2015,0,0,0,0
702,6/9/2015,0,0,0,0
702,6/10/2015,0,0,0,0
702,6/11/2015,0,0,0,0
702,6/12/2015,0,0,0,0
702,6/13/2015,0,0,0,0
702,6/14/2015,0,0,0,0
702,6/15/2015,0,0,0,0
702,6/16/2015,0,0,0,0
702,6/17/2015,0,0,0,0
702,6/18/2015,0,0,0,0
702,6/19/2015,0,0,0,0
702,6/20/2015,0,0,0,0
702,6/21/2015,0,0,0,0
702,6/22/2015,0,0,0,0
702,6/23/2015,0,0,0,0
702,6/24/2015,0,0,0,0
702,6/25/2015,0,0,0,0
702,6/26/2015,0,0,0,0
702,6/27/2015,0,0,0,0
702,6/28/2015,0,0,0,0
702,6/29/2015,0,0,0,0
702,6/30/2015,0,0,0,0
702,7/1/2015,0,0,0,0
702,7/2/2015,0,0,0,0
702,7/3/2015,0,0,0,0
702,7/4/2015,0,0,0,0
702,7/5/2015,0,0,0,0
702,7/6/2015,0,0,0,0
702,7/7/2015,0,0,0,0
702,7/8/2015,0,0,0,0
702,7/9/2015,0,0,0,0
702,7/10/2015,0,0,0,0
702,7/11/2015,0,0,0,0
702,7/12/2015,0,0,0,0
702,7/13/2015,0,0,0,0
702,7/14/2015,0,0,0,0
702,7/15/2015,0,0,0,0
702,7/16/2015,0,0,0,0
702,7/17/2015,0,0,0,0
702,7/18/2015,0,0,0,0
702,7/19/2015,0,0,0,0
702,7/20/2015,0,0,0,0
702,7/21/2015,0,0,0,0
702,7/22/2015,0,0,0,0
702,7/23/2015,0,0,0,0
702,7/24/2015,0,0,0,0
702,7/25/2015,0,0,0,0
702,7/27/2015,0,0,0,0
702,7/28/2015,0,0,0,0
702,7/29/2015,0,0,0,0
702,7/30/2015,0,0,0,0
702,7/31/2015,0,0,0,0
702,8/1/2015,0,0,0,0
702,8/2/2015,0,0,0,0
702,8/3/2015,0,0,0,0
702,8/4/2015,0,0,0,0
702,8/5/2015,0,0,0,0
702,8/6/2015,0,0,0,0
702,8/7/2015,0,0,0,0
702,8/8/2015,0,0,0,0
702,8/9/2015,0,0,0,0
702,8/10/2015,0,0,0,0
702,8/11/2015,0,0,0,0
702,8/12/2015,0,0,0,0
702,8/13/2015,0,0,0,0
702,8/14/2015,0,0,0,0
702,8/15/2015,0,0,0,0
702,8/16/2015,0,0,0,0
702,8/17/2015,0,0,0,0
702,8/18/2015,0,0,0,0
702,8/19/2015,0,0,0,0
702,8/20/2015,0,0,0,0
702,8/21/2015,0,0,0,0
702,8/22/2015,0,0,0,0
702,8/23/2015,0,0,0,0
702,8/24/2015,0,0,0,0
702,8/25/2015,0,0,0,0
702,8/26/2015,0,0,0,0
702,8/27/2015,0,0,0,0
703,3/6/2015,1,31.553383,0,0
703,3/7/2015,0,0,0,0
703,3/8/2015,0,0,0,0
704,5/6/2015,0,0,0,0
704,5/7/2015,0,0,0,0
704,5/8/2015,0,0,0,0
704,5/9/2015,0,0,0,0
704,5/10/2015,0,0,0,0
704,5/11/2015,0,0,0,0
704,5/12/2015,0,0,0,0
704,5/13/2015,0,0,0,0
704,5/14/2015,0,0,0,0
704,5/15/2015,0,0,0,0
704,5/16/2015,0,0,0,0
704,5/17/2015,0,0,0,0
704,5/18/2015,0,0,0,0
704,5/19/2015,0,0,0,0
704,5/20/2015,0,0,0,0
704,5/21/2015,0,0,0,0
704,5/22/2015,0,0,0,0
704,5/23/2015,0,0,0,0
704,5/24/2015,0,0,0,0
704,5/25/2015,0,0,0,0
704,5/26/2015,0,0,0,0
704,5/27/2015,0,0,0,0
704,5/28/2015,0,0,0,0
704,5/29/2015,0,0,0,0
704,5/30/2015,0,0,0,0
704,5/31/2015,0,0,0,0
704,6/1/2015,0,0,0,0
704,6/2/2015,0,0,0,0
704,6/3/2015,0,0,0,0
704,6/4/2015,0,0,0,0
704,6/5/2015,0,0,0,0
704,6/6/2015,0,0,0,0
704,6/7/2015,0,0,0,0
704,6/8/2015,0,0,0,0
704,6/9/2015,0,0,0,0
704,6/10/2015,0,0,0,0
704,6/11/2015,2,67.676047,1,0
704,6/12/2015,0,0,0,0
704,6/13/2015,0,0,0,0
704,6/14/2015,0,0,0,0
704,6/15/2015,0,0,0,0
704,6/16/2015,0,0,0,0
704,6/17/2015,0,0,0,0
704,6/18/2015,0,0,0,0
704,6/19/2015,0,0,0,0
704,6/20/2015,0,0,0,0
704,6/21/2015,0,0,0,0
704,6/22/2015,0,0,0,0
704,6/23/2015,0,0,0,0
704,6/24/2015,0,0,0,0
704,6/25/2015,0,0,0,0
704,6/26/2015,0,0,0,0
704,6/27/2015,0,0,0,0
704,6/28/2015,0,0,0,0
704,6/29/2015,0,0,0,0
704,6/30/2015,0,0,0,0
704,7/1/2015,0,0,0,0
704,7/2/2015,0,0,0,0
704,7/3/2015,0,0,0,0
704,7/4/2015,0,0,0,0
704,7/5/2015,0,0,0,0
704,7/6/2015,0,0,0,0
704,7/7/2015,0,0,0,0
704,7/8/2015,0,0,0,0
704,7/9/2015,0,0,0,0
704,7/10/2015,0,0,0,0
704,7/11/2015,0,0,0,0
704,7/12/2015,0,0,0,0
705,12/8/2014,0,0,0,0
705,12/9/2014,1,2.017426167,0,0
705,12/10/2014,0,0,0,0
705,12/11/2014,0,0,0,0
705,12/12/2014,0,0,0,0
705,12/13/2014,0,0,0,0
705,4/8/2015,0,0,0,0
705,4/9/2015,0,0,0,0
705,4/10/2015,0,0,0,0
705,4/11/2015,0,0,0,0
705,4/12/2015,0,0,0,0
705,4/13/2015,0,0,0,0
705,4/14/2015,0,0,0,0
705,4/15/2015,0,0,0,0
705,4/16/2015,0,0,0,0
705,4/17/2015,0,0,0,0
705,4/18/2015,0,0,0,0
705,4/19/2015,0,0,0,0
705,4/20/2015,0,0,0,0
705,4/21/2015,0,0,0,0
705,4/22/2015,0,0,0,0
705,4/23/2015,0,0,0,0
705,4/24/2015,0,0,0,0
705,4/25/2015,0,0,0,0
705,4/26/2015,0,0,0,0
705,4/27/2015,0,0,0,0
706,4/7/2015,2,137.4108778,1,0
706,4/8/2015,1,84.7885625,0,0
706,4/9/2015,1,137.3568782,1,0
706,4/10/2015,2,247.4581818,3,0
706,4/11/2015,1,265.4417723,2,0
706,4/12/2015,2,345.6225725,1,0
706,4/13/2015,1,111.8809853,1,0
706,4/14/2015,1,137.2773577,1,0
706,4/15/2015,1,71.9976785,0,0
706,4/16/2015,1,94.27553483,0,0
706,4/17/2015,2,154.7790173,0,0
706,4/18/2015,1,77.006572,0,0
706,4/19/2015,1,15.875832,0,0
706,4/20/2015,0,0,0,0
706,4/21/2015,1,33.14206717,0,0
706,4/22/2015,3,509.8776825,2,0
706,4/23/2015,1,285.2416785,2,0
706,4/24/2015,2,360.1388613,1,0
706,4/25/2015,2,280.0677237,1,0
706,4/26/2015,4,375.4982205,1,0
706,4/27/2015,0,0,0,0
706,4/28/2015,0,0,0,0
706,4/29/2015,1,48.529728,0,0
706,4/30/2015,1,131.8018405,0,0
706,5/1/2015,2,33.145084,2,0
706,5/2/2015,0,0,0,0
706,5/3/2015,0,0,0,0
706,5/4/2015,0,0,0,0
706,5/5/2015,2,104.1817072,0,0
706,5/6/2015,1,190.0093387,0,0
706,5/7/2015,1,93.04786567,0,0
706,5/8/2015,2,117.3067127,0,0
706,5/9/2015,0,0,0,0
706,5/10/2015,0,0,0,0
706,5/11/2015,2,56.8396585,0,0
706,5/12/2015,0,0,0,0
706,5/13/2015,0,0,0,0
706,5/14/2015,0,0,0,0
706,5/15/2015,0,0,0,0
706,5/16/2015,0,0,0,0
706,5/17/2015,0,0,0,0
706,5/18/2015,0,0,0,0
706,5/19/2015,0,0,0,0
